complex,seed,step,n_frag,n_atoms,rmsd,rot_mean_deg,rot_max_deg,trans_mean_A,com_offset_A,step_rot_deg,step_trans_A
7D8Q_GZF,1,8,4,28,5.3156,129.062,161.618,3.4878,3.5493,2.314,0.1683
7D8Q_GZF,1,9,4,28,5.2847,128.776,160.322,3.4550,3.4489,2.685,0.1832
7D8Q_GZF,1,10,4,28,5.2664,128.437,158.814,3.4387,3.3450,2.926,0.2014
7D8Q_GZF,1,11,4,28,5.2683,128.147,157.092,3.4429,3.2406,3.099,0.2240
7D8Q_GZF,1,12,4,28,5.2903,127.953,155.221,3.4703,3.1308,3.240,0.2428
7D8Q_GZF,1,13,4,28,5.3338,127.912,153.342,3.5179,3.0202,3.343,0.2673
7D8Q_GZF,1,14,4,28,5.3998,128.063,151.499,3.5911,2.9045,3.350,0.2687
7D8Q_GZF,1,15,4,28,5.4698,128.236,152.506,3.6740,2.7842,3.443,0.2712
7D8Q_GZF,1,16,4,28,5.5497,128.301,155.146,3.7692,2.6676,3.521,0.2811
7D8Q_GZF,1,17,4,28,5.6365,128.294,157.871,3.8800,2.5433,3.631,0.2812
7D8Q_GZF,1,18,4,28,5.7306,128.107,160.469,3.9961,2.4217,3.805,0.2826
7D8Q_GZF,1,19,4,28,5.8406,127.741,163.167,4.1222,2.3100,3.926,0.2788
7D8Q_GZF,1,20,4,28,5.9541,127.150,165.537,4.2509,2.1998,4.087,0.2602
7D8Q_GZF,1,21,4,28,6.0613,126.397,167.691,4.3732,2.0920,4.332,0.2550
7D8Q_GZF,1,22,4,28,6.1588,125.431,169.725,4.4956,1.9756,4.513,0.2546
7D8Q_GZF,1,23,4,28,6.2577,124.371,171.931,4.6180,1.8618,4.444,0.2539
7D8Q_GZF,1,24,4,28,6.3635,123.538,174.684,4.7473,1.7534,0.000,0.0000
7E4L_MDN,1,0,2,9,5.5991,123.334,141.247,5.1645,3.2974,0.146,0.2422
7E4L_MDN,1,1,2,9,5.3837,123.329,141.233,4.9397,3.1105,0.152,0.2280
7E4L_MDN,1,2,2,9,5.1848,123.359,141.223,4.7302,2.9380,0.181,0.2216
7E4L_MDN,1,3,2,9,4.9937,123.326,141.092,4.5284,2.7717,0.374,0.2212
7E4L_MDN,1,4,2,9,4.8047,123.182,140.778,4.3286,2.6072,0.509,0.2165
7E4L_MDN,1,5,2,9,4.6241,122.984,140.422,4.1368,2.4480,0.625,0.2081
7E4L_MDN,1,6,2,9,4.4535,122.703,139.987,3.9543,2.2990,0.848,0.2035
7E4L_MDN,1,7,2,9,4.2876,122.341,139.468,3.7757,2.1561,1.338,0.2019
7E4L_MDN,1,8,2,9,4.1247,121.800,138.594,3.6002,2.0139,1.513,0.1951
7E4L_MDN,1,9,2,9,3.9715,121.254,137.614,3.4335,1.8861,1.767,0.1984
7E4L_MDN,1,10,2,9,3.8191,120.599,136.481,3.2672,1.7600,2.074,0.1964
7E4L_MDN,1,11,2,9,3.6734,119.811,135.202,3.1071,1.6384,2.296,0.1937
7E4L_MDN,1,12,2,9,3.5342,118.956,133.906,2.9536,1.5207,2.663,0.1922
7E4L_MDN,1,13,2,9,3.4026,118.015,132.349,2.8089,1.3997,3.094,0.1979
7E4L_MDN,1,14,2,9,3.2755,116.955,130.536,2.6690,1.2796,3.092,0.1842
7E4L_MDN,1,15,2,9,3.1661,115.886,128.745,2.5488,1.1783,2.921,0.1750
7E4L_MDN,1,16,2,9,3.0706,114.858,127.037,2.4439,1.0774,2.957,0.1718
7E4L_MDN,1,17,2,9,2.9857,113.809,125.267,2.3508,0.9824,3.156,0.1786
7E4L_MDN,1,18,2,9,2.9119,112.608,123.401,2.2721,0.8979,3.287,0.1779
7E4L_MDN,1,19,2,9,2.8495,111.291,121.533,2.2076,0.8201,3.286,0.1696
7E4L_MDN,1,20,2,9,2.8070,109.902,119.664,2.1687,0.7578,3.029,0.1669
7E4L_MDN,1,21,2,9,2.7773,108.515,118.096,2.1448,0.7197,3.163,0.1649
7E4L_MDN,1,22,2,9,2.7625,107.040,116.795,2.1395,0.7059,3.481,0.1542
7E4L_MDN,1,23,2,9,2.7589,105.422,115.825,2.1481,0.7177,3.531,0.1438
7E4L_MDN,1,24,2,9,2.7726,103.892,115.049,2.1773,0.7537,0.000,0.0000
7ECR_SIN,1,0,2,8,5.7165,123.218,155.236,5.4673,3.1423,0.300,0.2003
7ECR_SIN,1,1,2,8,5.5407,123.388,155.159,5.2812,3.0423,0.430,0.1874
7ECR_SIN,1,2,2,8,5.3777,123.560,154.944,5.1079,2.9514,0.486,0.1824
7ECR_SIN,1,3,2,8,5.2207,123.734,154.665,4.9404,2.8664,0.444,0.1857
7ECR_SIN,1,4,2,8,5.0622,123.849,154.364,4.7706,2.7826,0.460,0.1812
7ECR_SIN,1,5,2,8,4.9077,123.941,154.041,4.6048,2.7005,0.466,0.1820
7ECR_SIN,1,6,2,8,4.7525,123.912,153.626,4.4378,2.6195,0.458,0.1808
7ECR_SIN,1,7,2,8,4.5980,123.885,153.251,4.2708,2.5334,0.561,0.1836
7ECR_SIN,1,8,2,8,4.4401,123.732,152.930,4.0998,2.4478,0.599,0.1742
7ECR_SIN,1,9,2,8,4.2932,123.638,152.761,3.9391,2.3688,0.953,0.1780
7ECR_SIN,1,10,2,8,4.1464,123.707,153.076,3.7773,2.2857,1.436,0.1752
7ECR_SIN,1,11,2,8,3.9989,123.304,153.150,3.6156,2.2083,1.816,0.1772
7ECR_SIN,1,12,2,8,3.8498,122.683,153.279,3.4519,2.1340,2.674,0.1862
7ECR_SIN,1,13,2,8,3.6940,121.645,153.446,3.2812,2.0578,3.001,0.1945
7ECR_SIN,1,14,2,8,3.5410,120.598,153.791,3.1123,1.9884,2.911,0.1887
7ECR_SIN,1,15,2,8,3.4016,119.861,154.383,2.9558,1.9264,2.792,0.1864
7ECR_SIN,1,16,2,8,3.2741,119.395,155.199,2.8088,1.8675,3.158,0.1857
7ECR_SIN,1,17,2,8,3.1648,118.990,156.085,2.6789,1.8222,3.150,0.1809
7ECR_SIN,1,18,2,8,3.0690,118.508,157.012,2.5619,1.7928,3.081,0.1854
7ECR_SIN,1,19,2,8,3.0010,118.334,158.151,2.4708,1.7800,2.803,0.1755
7ECR_SIN,1,20,2,8,2.9563,118.267,159.264,2.4035,1.7814,2.381,0.1453
7ECR_SIN,1,21,2,8,2.9385,118.263,160.108,2.3652,1.7941,2.708,0.1340
7ECR_SIN,1,22,2,8,2.9325,118.374,161.016,2.3407,1.8228,2.755,0.1075
7ECR_SIN,1,23,2,8,2.9321,118.609,161.729,2.3193,1.8502,2.474,0.1445
7ECR_SIN,1,24,2,8,2.9558,119.017,162.416,2.3095,1.8953,0.000,0.0000
7ED2_A3P,1,0,4,27,6.1903,135.587,157.585,5.6885,2.5584,0.376,0.2427
7ED2_A3P,1,1,4,27,6.0305,135.562,157.796,5.4932,2.4081,0.400,0.2353
7ED2_A3P,1,2,4,27,5.8810,135.548,158.082,5.3071,2.2666,0.639,0.2269
7ED2_A3P,1,3,4,27,5.7458,135.600,158.572,5.1350,2.1340,0.955,0.2125
7ED2_A3P,1,4,4,27,5.6341,135.798,159.358,4.9870,2.0136,1.313,0.2072
7ED2_A3P,1,5,4,27,5.5428,136.044,160.529,4.8600,1.9023,1.729,0.2089
7ED2_A3P,1,6,4,27,5.4803,136.309,162.084,4.7604,1.8051,2.118,0.2087
7ED2_A3P,1,7,4,27,5.4470,136.541,163.849,4.6916,1.7302,2.540,0.2159
7ED2_A3P,1,8,4,27,5.4447,136.916,165.860,4.6526,1.6750,2.741,0.2131
7ED2_A3P,1,9,4,27,5.4548,137.326,167.987,4.6261,1.6374,3.102,0.2159
7ED2_A3P,1,10,4,27,5.4849,137.868,170.426,4.6168,1.6174,3.386,0.2133
7ED2_A3P,1,11,4,27,5.5288,138.575,173.158,4.6201,1.6147,3.586,0.2125
7ED2_A3P,1,12,4,27,5.5837,139.337,175.800,4.6320,1.6247,3.891,0.2103
7ED2_A3P,1,13,4,27,5.6497,140.070,178.579,4.6564,1.6409,4.166,0.2085
7ED2_A3P,1,14,4,27,5.7255,140.024,178.558,4.6881,1.6675,4.324,0.1965
7ED2_A3P,1,15,4,27,5.8013,139.188,175.711,4.7253,1.6892,4.442,0.1963
7ED2_A3P,1,16,4,27,5.8866,138.389,172.930,4.7718,1.7145,4.566,0.1875
7ED2_A3P,1,17,4,27,5.9794,137.641,170.301,4.8294,1.7468,4.606,0.1883
7ED2_A3P,1,18,4,27,6.0763,136.832,167.695,4.8951,1.7876,4.544,0.1791
7ED2_A3P,1,19,4,27,6.1770,136.040,165.244,4.9659,1.8357,4.351,0.1716
7ED2_A3P,1,20,4,27,6.2766,135.226,163.042,5.0429,1.8875,3.959,0.1536
7ED2_A3P,1,21,4,27,6.3649,134.497,161.212,5.1151,1.9334,3.672,0.1419
7ED2_A3P,1,22,4,27,6.4494,133.875,159.643,5.1892,1.9768,3.795,0.1204
7ED2_A3P,1,23,4,27,6.5249,133.355,158.100,5.2566,2.0151,3.740,0.1373
7ED2_A3P,1,24,4,27,6.6150,133.147,157.068,5.3488,2.0459,0.000,0.0000
7EN7_J79,1,0,5,24,8.0699,140.658,157.081,7.9915,5.7417,0.422,0.2751
7EN7_J79,1,1,5,24,7.8180,140.642,157.094,7.7474,5.5352,0.391,0.2658
7EN7_J79,1,2,5,24,7.5808,140.713,157.215,7.5138,5.3367,0.486,0.2570
7EN7_J79,1,3,5,24,7.3560,140.737,157.112,7.2900,5.1424,0.674,0.2611
7EN7_J79,1,4,5,24,7.1310,140.852,156.951,7.0628,4.9368,0.910,0.2736
7EN7_J79,1,5,5,24,6.9024,140.983,156.479,6.8296,4.7192,1.223,0.2764
7EN7_J79,1,6,5,24,6.6766,141.150,155.843,6.5959,4.4942,1.521,0.2621
7EN7_J79,1,7,5,24,6.4746,141.398,155.571,6.3850,4.2868,1.974,0.2671
7EN7_J79,1,8,5,24,6.2818,141.732,156.621,6.1807,4.0812,2.266,0.2717
7EN7_J79,1,9,5,24,6.0944,142.119,157.740,5.9811,3.8716,2.603,0.2651
7EN7_J79,1,10,5,24,5.9322,142.610,159.347,5.8073,3.6837,2.941,0.2669
7EN7_J79,1,11,5,24,5.7900,143.194,161.186,5.6539,3.5032,3.409,0.2749
7EN7_J79,1,12,5,24,5.6694,143.920,163.593,5.5239,3.3290,3.682,0.2775
7EN7_J79,1,13,5,24,5.5737,144.663,166.380,5.4181,3.1774,3.961,0.2777
7EN7_J79,1,14,5,24,5.4913,145.456,169.569,5.3279,3.0213,4.170,0.2769
7EN7_J79,1,15,5,24,5.4261,146.202,173.003,5.2561,2.8689,4.297,0.2725
7EN7_J79,1,16,5,24,5.3771,146.918,176.735,5.2033,2.7191,4.423,0.2535
7EN7_J79,1,17,5,24,5.3429,147.245,179.223,5.1669,2.5773,4.490,0.2586
7EN7_J79,1,18,5,24,5.3191,145.964,174.913,5.1424,2.4236,4.658,0.2430
7EN7_J79,1,19,5,24,5.3144,144.498,170.578,5.1397,2.2935,4.769,0.2395
7EN7_J79,1,20,5,24,5.3231,142.914,166.169,5.1521,2.1685,4.689,0.2307
7EN7_J79,1,21,5,24,5.3399,141.380,165.324,5.1728,2.0504,4.589,0.2300
7EN7_J79,1,22,5,24,5.3708,139.937,167.631,5.2078,1.9392,4.474,0.2228
7EN7_J79,1,23,5,24,5.4102,138.772,169.748,5.2493,1.8366,4.391,0.2311
7EN7_J79,1,24,5,24,5.4661,137.946,171.018,5.2987,1.7462,0.000,0.0000
7EPV_FDA,1,0,9,53,9.4854,122.540,175.070,7.3803,2.5660,0.348,0.2242
7EPV_FDA,1,1,9,53,9.3794,122.437,175.319,7.2208,2.4601,0.359,0.2185
7EPV_FDA,1,2,9,53,9.2796,122.321,175.529,7.0686,2.3555,0.398,0.2118
7EPV_FDA,1,3,9,53,9.1894,122.229,175.882,6.9223,2.2552,0.633,0.2116
7EPV_FDA,1,4,9,53,9.1035,122.283,176.385,6.7735,2.1504,0.880,0.2109
7EPV_FDA,1,5,9,53,9.0286,122.317,176.938,6.6319,2.0416,1.089,0.2121
7EPV_FDA,1,6,9,53,8.9416,122.173,177.399,6.4851,1.9291,1.204,0.2080
7EPV_FDA,1,7,9,53,8.8489,121.965,177.797,6.3360,1.8225,1.546,0.2084
7EPV_FDA,1,8,9,53,8.7657,121.783,178.524,6.1920,1.7189,1.833,0.2094
7EPV_FDA,1,9,9,53,8.6893,121.645,179.393,6.0532,1.6246,2.175,0.2109
7EPV_FDA,1,10,9,53,8.6240,121.357,179.584,5.9246,1.5322,2.372,0.2176
7EPV_FDA,1,11,9,53,8.5499,120.790,178.556,5.7885,1.4438,2.435,0.2246
7EPV_FDA,1,12,9,53,8.4803,120.193,177.559,5.6538,1.3595,2.600,0.2232
7EPV_FDA,1,13,9,53,8.4286,119.634,176.674,5.5329,1.2903,2.786,0.2394
7EPV_FDA,1,14,9,53,8.4126,119.180,175.899,5.4357,1.2281,2.867,0.2541
7EPV_FDA,1,15,9,53,8.4217,118.885,175.637,5.3578,1.1833,2.950,0.2746
7EPV_FDA,1,16,9,53,8.4636,118.653,175.405,5.3129,1.1537,2.905,0.2846
7EPV_FDA,1,17,9,53,8.5269,118.491,175.862,5.2989,1.1322,2.903,0.2982
7EPV_FDA,1,18,9,53,8.5909,118.411,176.871,5.3009,1.1118,3.184,0.2987
7EPV_FDA,1,19,9,53,8.6621,118.464,178.409,5.3199,1.1052,3.241,0.3027
7EPV_FDA,1,20,9,53,8.7341,118.465,179.649,5.3598,1.0994,3.299,0.2972
7EPV_FDA,1,21,9,53,8.8029,117.921,177.351,5.4251,1.0908,3.428,0.2932
7EPV_FDA,1,22,9,53,8.8628,117.413,174.803,5.5120,1.0942,3.666,0.2858
7EPV_FDA,1,23,9,53,8.9133,116.970,172.179,5.6171,1.1053,4.120,0.2744
7EPV_FDA,1,24,9,53,8.9615,116.557,169.378,5.7355,1.1285,0.000,0.0000
7F5D_EUO,1,0,4,21,6.5043,141.462,171.393,5.7718,2.7725,0.225,0.2273
7F5D_EUO,1,1,4,21,6.3556,141.485,171.204,5.6191,2.6236,0.239,0.2204
7F5D_EUO,1,2,4,21,6.2156,141.463,171.006,5.4810,2.4786,0.336,0.2170
7F5D_EUO,1,3,4,21,6.0880,141.492,170.764,5.3580,2.3420,0.595,0.2208
7F5D_EUO,1,4,4,21,5.9726,141.547,170.453,5.2474,2.2103,0.719,0.2239
7F5D_EUO,1,5,4,21,5.8668,141.597,170.162,5.1482,2.0800,1.059,0.2300
7F5D_EUO,1,6,4,21,5.7792,141.569,169.655,5.0699,1.9531,1.453,0.2294
7F5D_EUO,1,7,4,21,5.7126,141.497,168.968,5.0174,1.8309,1.816,0.2284
7F5D_EUO,1,8,4,21,5.6711,141.604,168.448,4.9910,1.7196,1.992,0.2275
7F5D_EUO,1,9,4,21,5.6409,141.774,167.982,4.9755,1.6021,2.211,0.2275
7F5D_EUO,1,10,4,21,5.6238,141.932,167.468,4.9734,1.4814,2.405,0.2190
7F5D_EUO,1,11,4,21,5.6201,142.363,167.388,4.9820,1.3545,2.474,0.2147
7F5D_EUO,1,12,4,21,5.6269,142.845,167.700,4.9968,1.2202,2.628,0.2060
7F5D_EUO,1,13,4,21,5.6425,143.476,168.761,5.0167,1.0835,2.719,0.2035
7F5D_EUO,1,14,4,21,5.6633,144.073,170.319,5.0441,0.9453,3.006,0.2048
7F5D_EUO,1,15,4,21,5.6873,144.720,172.374,5.0723,0.8079,3.071,0.2061
7F5D_EUO,1,16,4,21,5.7222,145.468,174.794,5.1176,0.6688,3.336,0.1964
7F5D_EUO,1,17,4,21,5.7679,146.333,177.349,5.1764,0.5371,3.466,0.2069
7F5D_EUO,1,18,4,21,5.8282,147.273,179.917,5.2509,0.4015,3.493,0.2067
7F5D_EUO,1,19,4,21,5.8891,146.595,177.999,5.3237,0.2831,3.842,0.2122
7F5D_EUO,1,20,4,21,5.9633,145.929,175.973,5.4136,0.1815,4.259,0.2206
7F5D_EUO,1,21,4,21,6.0488,145.448,174.118,5.5159,0.1330,4.488,0.2267
7F5D_EUO,1,22,4,21,6.1461,145.063,172.661,5.6327,0.1825,4.774,0.2403
7F5D_EUO,1,23,4,21,6.2638,144.896,171.600,5.7733,0.2813,4.745,0.2570
7F5D_EUO,1,24,4,21,6.3962,144.914,170.916,5.9345,0.3852,0.000,0.0000
7F8T_FAD,1,0,9,53,8.0950,89.584,133.160,6.2280,1.5200,0.534,0.1812
7F8T_FAD,1,1,9,53,7.9339,89.259,133.159,6.0759,1.4632,0.518,0.1710
7F8T_FAD,1,2,9,53,7.7812,88.924,133.135,5.9350,1.4092,0.618,0.1651
7F8T_FAD,1,3,9,53,7.6438,88.589,133.145,5.8049,1.3588,0.836,0.1630
7F8T_FAD,1,4,9,53,7.5254,88.242,133.148,5.6866,1.3107,0.988,0.1602
7F8T_FAD,1,5,9,53,7.4261,87.847,133.118,5.5824,1.2684,1.126,0.1609
7F8T_FAD,1,6,9,53,7.3495,87.527,132.829,5.4963,1.2297,1.260,0.1624
7F8T_FAD,1,7,9,53,7.2905,87.270,132.382,5.4269,1.1938,1.458,0.1629
7F8T_FAD,1,8,9,53,7.2486,87.032,131.693,5.3745,1.1521,1.664,0.1646
7F8T_FAD,1,9,9,53,7.2136,86.786,130.658,5.3343,1.1068,1.816,0.1722
7F8T_FAD,1,10,9,53,7.1924,86.594,129.391,5.3070,1.0508,2.011,0.1820
7F8T_FAD,1,11,9,53,7.1790,86.334,127.653,5.2901,0.9835,2.341,0.1808
7F8T_FAD,1,12,9,53,7.1668,86.189,125.710,5.2780,0.9164,2.726,0.1801
7F8T_FAD,1,13,9,53,7.1576,86.167,123.303,5.2739,0.8490,3.005,0.1910
7F8T_FAD,1,14,9,53,7.1471,86.310,120.820,5.2756,0.7788,3.218,0.1969
7F8T_FAD,1,15,9,53,7.1430,86.691,118.476,5.2858,0.7050,3.438,0.2061
7F8T_FAD,1,16,9,53,7.1568,87.330,116.265,5.3113,0.6372,3.728,0.2088
7F8T_FAD,1,17,9,53,7.1829,88.229,114.075,5.3512,0.5725,3.968,0.2189
7F8T_FAD,1,18,9,53,7.2278,89.459,116.159,5.4095,0.5071,4.263,0.2211
7F8T_FAD,1,19,9,53,7.2833,90.752,121.971,5.4760,0.4552,4.557,0.2249
7F8T_FAD,1,20,9,53,7.3566,92.264,128.148,5.5566,0.4103,4.515,0.2154
7F8T_FAD,1,21,9,53,7.4392,93.940,134.452,5.6406,0.3765,4.420,0.2090
7F8T_FAD,1,22,9,53,7.5408,95.897,140.199,5.7334,0.3615,4.309,0.2094
7F8T_FAD,1,23,9,53,7.6715,98.170,146.074,5.8364,0.3695,4.191,0.2016
7F8T_FAD,1,24,9,53,7.8393,100.576,151.684,5.9455,0.4034,0.000,0.0000
7FB7_8NF,1,0,1,9,5.5374,178.712,178.712,4.0231,4.0231,0.233,0.1852
7FB7_8NF,1,1,1,9,5.4056,178.753,178.753,3.8392,3.8392,0.184,0.1691
7FB7_8NF,1,2,1,9,5.2880,178.763,178.763,3.6715,3.6715,0.193,0.1741
7FB7_8NF,1,3,1,9,5.1699,178.783,178.783,3.4989,3.4989,0.243,0.1806
7FB7_8NF,1,4,1,9,5.0510,178.803,178.803,3.3202,3.3202,0.272,0.1890
7FB7_8NF,1,5,1,9,4.9300,178.782,178.782,3.1325,3.1325,0.337,0.1976
7FB7_8NF,1,6,1,9,4.8083,178.778,178.778,2.9369,2.9369,0.342,0.1916
7FB7_8NF,1,7,1,9,4.6960,178.787,178.787,2.7490,2.7490,0.326,0.1843
7FB7_8NF,1,8,1,9,4.5928,178.807,178.807,2.5680,2.5680,0.383,0.1853
7FB7_8NF,1,9,1,9,4.4942,178.808,178.808,2.3861,2.3861,0.375,0.1992
7FB7_8NF,1,10,1,9,4.3946,178.867,178.867,2.1905,2.1905,0.498,0.1844
7FB7_8NF,1,11,1,9,4.3088,178.789,178.789,2.0097,2.0097,0.606,0.1855
7FB7_8NF,1,12,1,9,4.2294,178.713,178.713,1.8286,1.8286,0.687,0.1927
7FB7_8NF,1,13,1,9,4.1539,178.608,178.608,1.6399,1.6399,0.882,0.1869
7FB7_8NF,1,14,1,9,4.0892,178.514,178.514,1.4590,1.4590,0.878,0.1891
7FB7_8NF,1,15,1,9,4.0309,178.400,178.400,1.2749,1.2749,0.914,0.1871
7FB7_8NF,1,16,1,9,3.9819,178.397,178.397,1.0952,1.0952,0.908,0.1732
7FB7_8NF,1,17,1,9,3.9439,178.248,178.248,0.9311,0.9311,0.879,0.1717
7FB7_8NF,1,18,1,9,3.9130,178.201,178.201,0.7732,0.7732,0.940,0.1569
7FB7_8NF,1,19,1,9,3.8924,178.175,178.175,0.6438,0.6438,0.704,0.1570
7FB7_8NF,1,20,1,9,3.8769,178.164,178.164,0.5276,0.5276,0.718,0.1502
7FB7_8NF,1,21,1,9,3.8677,178.273,178.273,0.4427,0.4427,0.763,0.1437
7FB7_8NF,1,22,1,9,3.8636,178.503,178.503,0.4022,0.4022,0.845,0.1344
7FB7_8NF,1,23,1,9,3.8644,178.838,178.838,0.4150,0.4150,0.976,0.1303
7FB7_8NF,1,24,1,9,3.8681,179.296,179.296,0.4562,0.4562,0.000,0.0000
7FRX_O88,1,0,5,30,6.3802,107.189,160.641,6.1051,3.2085,0.452,0.2374
7FRX_O88,1,1,5,30,6.2175,106.983,160.363,5.9491,2.9992,0.470,0.2230
7FRX_O88,1,2,5,30,6.0702,106.779,160.051,5.8078,2.8019,0.500,0.2298
7FRX_O88,1,3,5,30,5.9172,106.461,159.589,5.6607,2.5994,0.609,0.2406
7FRX_O88,1,4,5,30,5.7453,106.052,158.971,5.4922,2.3933,0.778,0.2527
7FRX_O88,1,5,5,30,5.5497,105.537,158.063,5.2985,2.1819,0.996,0.2679
7FRX_O88,1,6,5,30,5.3315,104.820,156.828,5.0818,1.9679,1.305,0.2707
7FRX_O88,1,7,5,30,5.1065,103.901,155.349,4.8587,1.7597,1.702,0.2952
7FRX_O88,1,8,5,30,4.8532,102.712,153.547,4.6052,1.5512,2.074,0.2944
7FRX_O88,1,9,5,30,4.5972,101.299,151.418,4.3479,1.3564,2.326,0.3020
7FRX_O88,1,10,5,30,4.3348,99.735,148.988,4.0816,1.1692,2.539,0.3125
7FRX_O88,1,11,5,30,4.0679,97.906,146.468,3.8073,0.9843,2.858,0.3040
7FRX_O88,1,12,5,30,3.8107,95.867,143.886,3.5407,0.8143,3.069,0.2966
7FRX_O88,1,13,5,30,3.5648,93.645,141.545,3.2827,0.6584,3.273,0.2929
7FRX_O88,1,14,5,30,3.3269,91.276,139.352,3.0301,0.5103,3.447,0.2793
7FRX_O88,1,15,5,30,3.1048,88.765,137.310,2.7919,0.3780,3.607,0.2761
7FRX_O88,1,16,5,30,2.8916,86.189,135.687,2.5593,0.2662,4.071,0.2634
7FRX_O88,1,17,5,30,2.6952,83.320,134.419,2.3436,0.2011,4.400,0.2640
7FRX_O88,1,18,5,30,2.5085,80.220,133.227,2.1370,0.2143,4.992,0.2485
7FRX_O88,1,19,5,30,2.3389,76.821,132.575,1.9492,0.2843,5.381,0.2490
7FRX_O88,1,20,5,30,2.1811,73.224,132.263,1.7743,0.3716,5.771,0.2370
7FRX_O88,1,21,5,30,2.0493,69.705,132.439,1.6303,0.4641,6.088,0.2317
7FRX_O88,1,22,5,30,1.9399,66.245,133.020,1.5112,0.5516,5.979,0.2404
7FRX_O88,1,23,5,30,1.8696,63.132,133.602,1.4310,0.6460,6.193,0.2424
7FRX_O88,1,24,5,30,1.8495,60.807,133.627,1.3958,0.7260,0.000,0.0000
7FT9_4MB,1,0,3,14,5.0498,125.145,156.250,4.2237,1.6708,0.237,0.1827
7FT9_4MB,1,1,3,14,4.9230,125.016,156.144,4.1077,1.6272,0.181,0.1754
7FT9_4MB,1,2,3,14,4.8048,124.924,156.072,4.0011,1.5854,0.242,0.1759
7FT9_4MB,1,3,3,14,4.6898,124.809,156.023,3.9000,1.5403,0.322,0.1743
7FT9_4MB,1,4,3,14,4.5771,124.664,156.017,3.8032,1.4871,0.395,0.1676
7FT9_4MB,1,5,3,14,4.4773,124.526,156.112,3.7236,1.4340,0.654,0.1619
7FT9_4MB,1,6,3,14,4.3907,124.361,156.312,3.6611,1.3853,0.896,0.1648
7FT9_4MB,1,7,3,14,4.3237,124.288,156.727,3.6224,1.3393,1.125,0.1568
7FT9_4MB,1,8,3,14,4.2656,124.124,157.085,3.5927,1.2996,1.267,0.1516
7FT9_4MB,1,9,3,14,4.2126,123.868,157.365,3.5679,1.2544,1.356,0.1494
7FT9_4MB,1,10,3,14,4.1693,123.578,157.771,3.5515,1.2072,1.594,0.1498
7FT9_4MB,1,11,3,14,4.1379,123.270,158.164,3.5469,1.1649,1.511,0.1562
7FT9_4MB,1,12,3,14,4.1213,123.014,158.566,3.5559,1.1251,1.827,0.1538
7FT9_4MB,1,13,3,14,4.1150,122.801,159.096,3.5715,1.0834,2.014,0.1465
7FT9_4MB,1,14,3,14,4.1076,122.452,159.458,3.5814,1.0427,2.108,0.1599
7FT9_4MB,1,15,3,14,4.1159,122.338,159.792,3.6050,1.0055,2.201,0.1551
7FT9_4MB,1,16,3,14,4.1244,122.021,159.880,3.6234,0.9636,2.392,0.1642
7FT9_4MB,1,17,3,14,4.1493,121.908,160.114,3.6570,0.9306,2.728,0.1646
7FT9_4MB,1,18,3,14,4.1828,121.627,160.043,3.6958,0.9104,2.927,0.1709
7FT9_4MB,1,19,3,14,4.2263,121.421,160.057,3.7444,0.9146,3.290,0.1853
7FT9_4MB,1,20,3,14,4.2915,121.533,160.348,3.8144,0.9357,3.844,0.2019
7FT9_4MB,1,21,3,14,4.3767,121.976,160.821,3.9056,0.9752,4.733,0.2287
7FT9_4MB,1,22,3,14,4.4848,122.899,161.773,4.0207,1.0489,5.486,0.2597
7FT9_4MB,1,23,3,14,4.6301,124.200,162.850,4.1743,1.1408,5.992,0.2924
7FT9_4MB,1,24,3,14,4.8248,125.783,164.125,4.3750,1.2513,0.000,0.0000
7JG0_GAR,1,0,4,18,7.2119,116.810,137.699,6.7585,3.6431,0.556,0.2078
7JG0_GAR,1,1,4,18,6.9678,116.694,137.417,6.5878,3.4351,0.554,0.1990
7JG0_GAR,1,2,4,18,6.7401,116.606,137.211,6.4283,3.2355,0.693,0.1923
7JG0_GAR,1,3,4,18,6.5261,116.460,136.875,6.2791,3.0421,0.903,0.1816
7JG0_GAR,1,4,4,18,6.3325,116.295,136.524,6.1448,2.8635,1.233,0.1790
7JG0_GAR,1,5,4,18,6.1420,116.211,136.223,6.0029,2.6887,1.814,0.1837
7JG0_GAR,1,6,4,18,5.9489,116.344,136.136,5.8455,2.5144,2.038,0.1878
7JG0_GAR,1,7,4,18,5.7562,116.551,136.140,5.6783,2.3440,2.424,0.1836
7JG0_GAR,1,8,4,18,5.5777,116.941,136.441,5.5171,2.1870,2.449,0.1833
7JG0_GAR,1,9,4,18,5.4039,117.383,136.881,5.3593,2.0295,2.336,0.1961
7JG0_GAR,1,10,4,18,5.2208,117.760,137.212,5.1892,1.8647,2.253,0.1978
7JG0_GAR,1,11,4,18,5.0413,118.153,137.675,5.0157,1.7070,2.305,0.1940
7JG0_GAR,1,12,4,18,4.8723,118.559,138.190,4.8484,1.5592,2.414,0.1880
7JG0_GAR,1,13,4,18,4.7168,119.041,138.788,4.6916,1.4186,2.455,0.1761
7JG0_GAR,1,14,4,18,4.5812,119.606,139.533,4.5528,1.2919,2.290,0.1746
7JG0_GAR,1,15,4,18,4.4532,120.093,140.040,4.4205,1.1650,2.163,0.1664
7JG0_GAR,1,16,4,18,4.3413,120.537,140.541,4.3001,1.0486,2.095,0.1619
