complex,seed,rmsd
7RZL_NPO,20,4.0387
7RZL_NPO,21,3.4433
7RZL_NPO,22,4.1677
7RZL_NPO,23,3.8349
7RZL_NPO,24,1.4107
7RZL_NPO,25,4.0133
7RZL_NPO,26,4.1533
7RZL_NPO,27,4.1874
7RZL_NPO,28,2.9406
7RZL_NPO,29,3.7794
7RZL_NPO,3,2.1095
7RZL_NPO,30,4.1244
7RZL_NPO,31,4.0190
7RZL_NPO,32,2.2670
7RZL_NPO,33,4.1555
7RZL_NPO,34,4.1909
7RZL_NPO,35,3.3607
7RZL_NPO,36,4.0248
7RZL_NPO,37,2.3345
7RZL_NPO,38,4.1436
7RZL_NPO,39,2.8463
7RZL_NPO,4,4.0463
7RZL_NPO,5,2.6578
7RZL_NPO,6,3.5230
7RZL_NPO,7,2.4660
7RZL_NPO,8,1.7493
7RZL_NPO,9,3.2404
7SCW_GSP,0,1.1405
7SCW_GSP,1,0.7427
7SCW_GSP,10,2.1992
7SCW_GSP,11,0.5413
7SCW_GSP,12,0.9869
7SCW_GSP,13,2.2002
7SCW_GSP,14,1.0012
7SCW_GSP,15,0.9177
7SCW_GSP,16,1.0883
7SCW_GSP,17,1.0613
7SCW_GSP,18,0.8952
7SCW_GSP,19,1.1916
7SCW_GSP,2,0.6885
7SCW_GSP,20,0.6766
7SCW_GSP,21,1.0152
7SCW_GSP,22,1.5962
7SCW_GSP,23,1.8811
7SCW_GSP,24,1.6198
7SCW_GSP,25,2.0853
7SCW_GSP,26,1.2642
7SCW_GSP,27,2.0982
7SCW_GSP,28,0.9340
7SCW_GSP,29,0.9785
7SCW_GSP,3,2.1628
7SCW_GSP,30,1.3482
7SCW_GSP,31,0.8800
7SCW_GSP,32,0.8403
7SCW_GSP,33,1.1009
7SCW_GSP,34,1.3328
7SCW_GSP,35,0.2733
7SCW_GSP,36,0.9450
7SCW_GSP,37,1.0652
7SCW_GSP,38,0.4842
7SCW_GSP,39,1.0148
7SCW_GSP,4,0.7330
7SCW_GSP,5,0.8442
7SCW_GSP,6,1.6768
7SCW_GSP,7,1.6945
7SCW_GSP,8,2.1131
7SCW_GSP,9,1.1433
7SDD_4IP,0,2.8135
7SDD_4IP,1,4.1139
7SDD_4IP,10,4.1812
7SDD_4IP,11,5.6160
7SDD_4IP,12,5.2336
7SDD_4IP,13,3.9608
7SDD_4IP,14,5.5769
7SDD_4IP,15,5.3279
7SDD_4IP,16,5.1836
7SDD_4IP,17,4.9409
7SDD_4IP,18,5.7294
7SDD_4IP,19,4.7840
7SDD_4IP,2,5.6332
7SDD_4IP,20,5.5531
7SDD_4IP,21,2.6172
7SDD_4IP,22,3.8646
7SDD_4IP,23,4.2920
7SDD_4IP,24,6.1396
7SDD_4IP,25,5.0148
7SDD_4IP,26,5.5897
7SDD_4IP,27,5.0968
7SDD_4IP,28,2.8524
7SDD_4IP,29,5.4167
7SDD_4IP,3,5.5493
7SDD_4IP,30,5.4318
7SDD_4IP,31,4.6519
7SDD_4IP,32,3.7081
7SDD_4IP,33,6.0025
7SDD_4IP,34,5.7668
7SDD_4IP,35,5.0812
7SDD_4IP,36,6.0079
7SDD_4IP,37,5.6686
7SDD_4IP,38,1.9887
7SDD_4IP,39,4.3980
7SDD_4IP,4,4.9675
7SDD_4IP,5,5.2794
7SDD_4IP,6,3.0213
7SDD_4IP,7,2.8376
7SDD_4IP,8,2.6649
7SDD_4IP,9,3.9537
7SFO_98L,0,1.3155
7SFO_98L,1,2.5495
7SFO_98L,10,4.6903
7SFO_98L,11,4.5213
7SFO_98L,12,4.6333
7SFO_98L,13,1.3176
7SFO_98L,14,4.6805
7SFO_98L,15,0.2947
7SFO_98L,16,2.4119
7SFO_98L,17,6.4658
7SFO_98L,18,4.5092
7SFO_98L,19,1.3613
7SFO_98L,2,0.8473
7SFO_98L,20,5.0520
7SFO_98L,21,1.4340
7SFO_98L,22,2.4722
7SFO_98L,23,1.3309
7SFO_98L,24,0.5384
7SFO_98L,25,1.3084
7SFO_98L,26,1.0168
7SFO_98L,27,4.6490
7SFO_98L,28,1.3842
7SFO_98L,29,2.6556
7SFO_98L,3,0.5951
7SFO_98L,30,4.6878
7SFO_98L,31,4.6385
7SFO_98L,32,0.4109
7SFO_98L,33,4.4768
7SFO_98L,34,0.6068
7SFO_98L,35,1.2447
7SFO_98L,36,0.7693
7SFO_98L,37,1.3172
7SFO_98L,38,1.3726
7SFO_98L,39,0.8756
7SFO_98L,4,0.7241
7SFO_98L,5,5.5249
7SFO_98L,6,0.8785
7SFO_98L,7,1.8195
7SFO_98L,8,4.5425
7SFO_98L,9,0.5638
7SIU_9ID,0,0.2938
7SIU_9ID,1,10.1594
7SIU_9ID,10,1.3126
7SIU_9ID,11,1.5818
7SIU_9ID,12,1.2277
7SIU_9ID,13,10.6772
7SIU_9ID,14,11.2636
7SIU_9ID,15,0.7198
7SIU_9ID,16,10.5724
7SIU_9ID,17,0.8848
7SIU_9ID,18,1.6519
7SIU_9ID,19,1.0195
7SIU_9ID,2,0.5924
7SIU_9ID,20,0.9386
7SIU_9ID,21,1.7267
7SIU_9ID,22,0.8555
7SIU_9ID,23,0.6384
7SIU_9ID,24,10.4287
7SIU_9ID,25,9.8256
7SIU_9ID,26,0.6651
7SIU_9ID,27,1.1656
7SIU_9ID,28,2.4728
7SIU_9ID,29,10.6293
7SIU_9ID,3,10.3990
7SIU_9ID,30,0.9524
7SIU_9ID,31,0.6764
7SIU_9ID,32,1.3173
7SIU_9ID,33,9.9712
7SIU_9ID,34,1.5163
7SIU_9ID,35,1.1493
7SIU_9ID,36,10.4974
7SIU_9ID,37,10.3251
7SIU_9ID,38,1.5171
7SIU_9ID,39,1.4120
7SIU_9ID,4,10.3321
7SIU_9ID,5,1.1574
7SIU_9ID,6,10.3372
7SIU_9ID,7,1.0767
7SIU_9ID,8,1.9215
7SIU_9ID,9,10.3111
7SUC_COM,0,3.8097
7SUC_COM,1,3.6905
7SUC_COM,10,1.6090
7SUC_COM,11,2.4244
7SUC_COM,12,1.4803
7SUC_COM,13,1.7427
7SUC_COM,14,1.4765
7SUC_COM,15,1.9696
7SUC_COM,16,3.8308
7SUC_COM,17,1.9796
7SUC_COM,18,2.6923
7SUC_COM,19,2.4449
7SUC_COM,2,1.6109
7SUC_COM,20,0.9199
7SUC_COM,21,2.2006
7SUC_COM,22,1.8461
7SUC_COM,23,3.4432
7SUC_COM,24,3.9158
7SUC_COM,25,3.8756
7SUC_COM,26,2.1803
7SUC_COM,27,1.8675
7SUC_COM,28,1.3485
7SUC_COM,29,2.1957
7SUC_COM,3,1.6588
7SUC_COM,30,1.9352
7SUC_COM,31,1.7632
7SUC_COM,32,3.5678
7SUC_COM,33,1.6691
7SUC_COM,34,2.1178
7SUC_COM,35,1.4423
7SUC_COM,36,3.7037
7SUC_COM,37,2.1898
7SUC_COM,38,0.7609
7SUC_COM,39,1.0802
7SUC_COM,4,1.5036
7SUC_COM,5,1.7080
7SUC_COM,6,1.9115
7SUC_COM,7,1.9649
7SUC_COM,8,1.9509
7SUC_COM,9,1.1808
7SZA_DUI,0,0.6007
7SZA_DUI,1,2.4190
7SZA_DUI,10,2.5711
7SZA_DUI,11,0.9188
7SZA_DUI,12,2.5559
7SZA_DUI,13,2.5771
7SZA_DUI,14,2.4324
7SZA_DUI,15,1.0677
7SZA_DUI,16,1.2538
7SZA_DUI,17,2.5127
7SZA_DUI,18,2.6409
7SZA_DUI,19,2.6051
7SZA_DUI,2,2.5047
7SZA_DUI,20,2.6660
7SZA_DUI,21,2.8051
7SZA_DUI,22,2.6050
7SZA_DUI,23,1.4434
7SZA_DUI,24,1.3192
7SZA_DUI,25,0.9811
7SZA_DUI,26,2.8682
7SZA_DUI,27,2.6171
7SZA_DUI,28,2.4973
7SZA_DUI,29,2.7203
7SZA_DUI,3,1.4054
7SZA_DUI,30,2.6700
7SZA_DUI,31,2.5019
7SZA_DUI,32,2.6836
7SZA_DUI,33,2.5231
7SZA_DUI,34,1.3727
7SZA_DUI,35,2.5133
7SZA_DUI,36,2.4959
7SZA_DUI,37,1.2042
7SZA_DUI,38,2.6513
7SZA_DUI,39,1.1444
7SZA_DUI,4,1.3682
7SZA_DUI,5,2.6582
7SZA_DUI,6,2.4960
7SZA_DUI,7,2.7235
7SZA_DUI,8,1.4329
7SZA_DUI,9,2.6007
7T0D_FPP,0,2.3907
7T0D_FPP,1,1.5266
7T0D_FPP,10,1.5397
7T0D_FPP,11,1.7902
7T0D_FPP,12,2.2809
7T0D_FPP,13,2.1402
7T0D_FPP,14,1.7444
7T0D_FPP,15,2.3863
7T0D_FPP,16,1.9008
7T0D_FPP,17,2.2907
7T0D_FPP,18,1.9616
7T0D_FPP,19,1.8563
7T0D_FPP,2,1.8539
7T0D_FPP,20,1.5852
7T0D_FPP,21,1.5742
7T0D_FPP,22,1.6302
7T0D_FPP,23,1.9466
7T0D_FPP,24,1.6657
7T0D_FPP,25,2.1564
7T0D_FPP,26,1.5853
7T0D_FPP,27,2.0844
7T0D_FPP,28,1.7622
7T0D_FPP,29,2.0367
7T0D_FPP,3,1.4499
7T0D_FPP,30,1.3344
7T0D_FPP,31,1.7536
7T0D_FPP,32,2.2112
7T0D_FPP,33,2.2769
7T0D_FPP,34,1.6714
7T0D_FPP,35,1.8407
7T0D_FPP,36,2.2627
7T0D_FPP,37,1.7101
7T0D_FPP,38,2.5390
7T0D_FPP,39,1.3367
7T0D_FPP,4,1.4096
7T0D_FPP,5,1.2678
7T0D_FPP,6,1.5474
7T0D_FPP,7,1.9179
7T0D_FPP,8,1.6212
7T0D_FPP,9,1.5392
7T1D_E7K,0,1.5271
7T1D_E7K,1,12.1352
7T1D_E7K,10,11.9071
7T1D_E7K,11,1.0750
7T1D_E7K,12,1.3972
7T1D_E7K,13,11.7799
7T1D_E7K,14,1.1514
7T1D_E7K,15,12.0672
7T1D_E7K,16,12.3235
7T1D_E7K,17,12.1594
7T1D_E7K,18,12.0984
7T1D_E7K,19,12.4005
7T1D_E7K,2,0.5784
7T1D_E7K,20,12.4081
7T1D_E7K,21,1.7667
7T1D_E7K,22,12.1802
7T1D_E7K,23,1.8979
7T1D_E7K,24,2.2037
7T1D_E7K,25,1.7184
7T1D_E7K,26,12.2526
7T1D_E7K,27,12.0164
7T1D_E7K,28,1.3702
7T1D_E7K,29,1.3201
7T1D_E7K,3,12.3038
7T1D_E7K,30,12.0905
7T1D_E7K,31,12.3111
7T1D_E7K,32,1.2770
7T1D_E7K,33,12.2115
7T1D_E7K,34,0.9897
7T1D_E7K,35,1.8796
7T1D_E7K,36,2.4826
7T1D_E7K,37,1.0576
7T1D_E7K,38,12.4863
7T1D_E7K,39,12.2820
7T1D_E7K,4,1.5010
7T1D_E7K,5,1.6629
7T1D_E7K,6,12.0831
7T1D_E7K,7,12.3464
7T1D_E7K,8,12.1671
7T1D_E7K,9,1.0951
7T3E_SLB,0,1.4701
7T3E_SLB,1,1.5512
7T3E_SLB,10,0.7862
7T3E_SLB,11,1.4036
7T3E_SLB,12,1.1131
7T3E_SLB,13,1.5977
7T3E_SLB,14,1.5627
7T3E_SLB,15,3.0631
7T3E_SLB,16,1.3424
7T3E_SLB,17,2.0823
7T3E_SLB,18,1.5509
7T3E_SLB,19,0.9229
7T3E_SLB,2,1.9326
7T3E_SLB,20,1.4912
7T3E_SLB,21,2.4630
7T3E_SLB,22,1.5117
7T3E_SLB,23,2.2116
7T3E_SLB,24,2.0929
7T3E_SLB,25,1.7357
7T3E_SLB,26,1.6460
7T3E_SLB,27,1.6129
7T3E_SLB,28,1.5177
7T3E_SLB,29,1.4706
7T3E_SLB,3,1.4541
7T3E_SLB,30,1.8307
7T3E_SLB,31,1.3078
7T3E_SLB,32,1.6604
7T3E_SLB,33,1.4976
7T3E_SLB,34,1.5302
7T3E_SLB,35,1.7605
7T3E_SLB,36,1.4425
7T3E_SLB,37,1.7325
7T3E_SLB,38,1.8800
7T3E_SLB,39,1.6967
7T3E_SLB,4,1.3340
7T3E_SLB,5,1.8451
7T3E_SLB,6,2.4404
7T3E_SLB,7,1.8237
7T3E_SLB,8,1.4077
7T3E_SLB,9,1.7384
7TB0_UD1,0,2.9372
7TB0_UD1,1,2.0857
7TB0_UD1,10,4.4216
7TB0_UD1,11,3.5147
7TB0_UD1,12,1.3016
7TB0_UD1,13,3.7029
7TB0_UD1,14,2.7384
7TB0_UD1,15,2.9581
7TB0_UD1,16,4.3942
7TB0_UD1,17,4.3613
7TB0_UD1,18,9.7468
7TB0_UD1,19,3.7545
7TB0_UD1,2,2.6199
7TB0_UD1,20,2.8631
7TB0_UD1,21,3.4691
7TB0_UD1,22,3.2409
7TB0_UD1,23,1.8716
7TB0_UD1,24,3.4357
7TB0_UD1,25,3.3764
7TB0_UD1,26,1.9575
7TB0_UD1,27,3.8233
7TB0_UD1,28,3.4989
7TB0_UD1,29,4.0640
7TB0_UD1,3,2.2409
7TB0_UD1,30,3.8744
7TB0_UD1,31,3.9581
7TB0_UD1,32,3.9197
7TB0_UD1,33,4.5725
7TB0_UD1,34,2.3243
7TB0_UD1,35,4.5924
7TB0_UD1,36,3.3013
7TB0_UD1,37,3.1172
7TB0_UD1,38,1.9963
7TB0_UD1,39,2.7319
7TB0_UD1,4,3.3845
7TB0_UD1,5,2.9189
7TB0_UD1,6,3.8088
7TB0_UD1,7,3.6623
7TB0_UD1,8,2.1740
7TB0_UD1,9,2.2322
7TBU_S3P,0,1.3773
7TBU_S3P,1,2.4806
7TBU_S3P,10,1.3555
7TBU_S3P,11,5.2304
7TBU_S3P,12,4.9169
7TBU_S3P,13,3.2779
7TBU_S3P,14,4.7935
7TBU_S3P,15,1.1091
7TBU_S3P,16,1.0513
7TBU_S3P,17,1.8920
7TBU_S3P,18,3.6424
7TBU_S3P,19,5.2022
7TBU_S3P,2,4.9861
7TBU_S3P,20,1.6705
7TBU_S3P,21,5.0421
7TBU_S3P,22,4.8768
7TBU_S3P,23,1.5048
7TBU_S3P,24,5.1028
7TBU_S3P,25,4.9429
7TBU_S3P,26,2.6441
7TBU_S3P,27,1.4566
7TBU_S3P,28,3.1192
7TBU_S3P,29,1.4755
7TBU_S3P,3,4.9227
7TBU_S3P,30,1.4925
7TBU_S3P,31,5.0758
7TBU_S3P,32,1.3796
7TBU_S3P,33,5.2424
7TBU_S3P,34,1.0721
7TBU_S3P,35,4.7746
7TBU_S3P,36,5.0526
7TBU_S3P,37,1.6436
7TBU_S3P,38,1.1957
7TBU_S3P,39,4.9107
7TBU_S3P,4,1.4058
7TBU_S3P,5,2.2780
7TBU_S3P,6,3.6747
7TBU_S3P,7,4.9691
7TBU_S3P,8,1.3170
7TBU_S3P,9,1.4042
7TE8_P0T,0,1.0946
7TE8_P0T,1,2.5136
7TE8_P0T,10,3.0678
7TE8_P0T,11,2.9885
7TE8_P0T,12,2.9379
7TE8_P0T,13,7.3007
7TE8_P0T,14,0.9071
7TE8_P0T,15,0.7257
7TE8_P0T,16,6.9351
7TE8_P0T,17,2.2848
7TE8_P0T,18,7.6076
7TE8_P0T,19,7.6293
7TE8_P0T,2,1.3749
7TE8_P0T,20,2.9760
7TE8_P0T,21,7.3795
7TE8_P0T,22,1.7374
7TE8_P0T,23,3.0228
7TE8_P0T,24,2.9830
7TE8_P0T,25,1.0445
7TE8_P0T,26,0.9320
7TE8_P0T,27,0.9230
7TE8_P0T,28,1.0348
7TE8_P0T,29,3.0577
7TE8_P0T,3,3.0366
7TE8_P0T,30,0.7731
7TE8_P0T,31,2.9430
7TE8_P0T,32,2.9538
7TE8_P0T,33,0.8659
7TE8_P0T,34,0.8584
7TE8_P0T,35,3.0608
7TE8_P0T,36,0.9010
7TE8_P0T,37,1.0968
7TE8_P0T,38,7.4174
7TE8_P0T,39,7.1509
7TE8_P0T,4,1.7912
7TE8_P0T,5,0.6892
7TE8_P0T,6,0.8851
7TE8_P0T,7,2.9818
7TE8_P0T,8,2.9548
7TE8_P0T,9,2.9347
7TH4_FFO,0,3.7730
7TH4_FFO,1,3.5901
7TH4_FFO,10,3.4202
7TH4_FFO,11,2.7352
7TH4_FFO,12,4.1310
7TH4_FFO,13,3.5327
7TH4_FFO,14,3.2739
7TH4_FFO,15,2.5605
7TH4_FFO,16,4.1284
7TH4_FFO,17,2.2004
7TH4_FFO,18,3.7962
7TH4_FFO,19,3.0638
7TH4_FFO,2,2.8475
7TH4_FFO,20,3.5387
7TH4_FFO,21,4.4936
7TH4_FFO,22,4.5393
7TH4_FFO,23,3.7506
7TH4_FFO,24,3.9520
7TH4_FFO,25,2.4375
7TH4_FFO,26,3.4685
7TH4_FFO,27,3.5122
7TH4_FFO,28,3.7329
7TH4_FFO,29,3.7493
7TH4_FFO,3,3.7142
7TH4_FFO,30,3.9020
7TH4_FFO,31,2.8081
7TH4_FFO,32,3.4431
7TH4_FFO,33,3.8554
7TH4_FFO,34,3.3116
7TH4_FFO,35,3.6063
7TH4_FFO,36,3.2553
7TH4_FFO,37,3.3586
7TH4_FFO,38,4.2980
7TH4_FFO,39,2.9794
7TH4_FFO,4,4.0479
7TH4_FFO,5,4.1709
7TH4_FFO,6,4.0641
7TH4_FFO,7,3.1504
7TH4_FFO,8,2.3723
7TH4_FFO,9,3.2842
7THI_PGA,0,4.3154
7THI_PGA,1,4.1350
7THI_PGA,10,4.3642
7THI_PGA,11,4.4133
7THI_PGA,12,0.5962
7THI_PGA,13,4.4722
7THI_PGA,14,4.3081
7THI_PGA,15,1.7333
7THI_PGA,16,1.8598
7THI_PGA,17,1.8257
7THI_PGA,18,1.4247
7THI_PGA,19,1.4355
7THI_PGA,2,1.7691
7THI_PGA,20,1.7378
7THI_PGA,21,1.5073
7THI_PGA,22,4.4268
7THI_PGA,23,1.7269
7THI_PGA,24,1.4493
7THI_PGA,25,1.3912
7THI_PGA,26,4.5098
7THI_PGA,27,4.3045
7THI_PGA,28,1.1440
7THI_PGA,29,4.4795
7THI_PGA,3,4.4373
7THI_PGA,30,4.1391
7THI_PGA,31,3.8447
7THI_PGA,32,4.2946
7THI_PGA,33,4.2431
7THI_PGA,34,1.5897
7THI_PGA,35,4.2100
7THI_PGA,36,1.7947
7THI_PGA,37,1.2542
7THI_PGA,38,4.4535
7THI_PGA,39,4.3819
7THI_PGA,4,0.8587
7THI_PGA,5,1.1986
7THI_PGA,6,4.4411
7THI_PGA,7,4.2776
7THI_PGA,8,1.6258
7THI_PGA,9,4.4392
7TM6_GPJ,0,0.9709
7TM6_GPJ,1,1.2465
7TM6_GPJ,10,1.2848
7TM6_GPJ,11,1.2051
7TM6_GPJ,12,1.6257
7TM6_GPJ,13,1.2354
7TM6_GPJ,14,0.4062
7TM6_GPJ,15,1.6969
7TM6_GPJ,16,1.5951
7TM6_GPJ,17,1.3504
7TM6_GPJ,18,1.1748
7TM6_GPJ,19,0.7587
7TM6_GPJ,2,1.1933
7TM6_GPJ,20,1.4659
7TM6_GPJ,21,1.5491
7TM6_GPJ,22,1.6702
7TM6_GPJ,23,0.4355
7TM6_GPJ,24,1.3098
7TM6_GPJ,25,1.5772
7TM6_GPJ,26,1.3477
7TM6_GPJ,27,1.6748
7TM6_GPJ,28,1.5955
7TM6_GPJ,29,1.6686
7TM6_GPJ,3,1.1934
7TM6_GPJ,30,1.7109
7TM6_GPJ,31,1.2862
7TM6_GPJ,32,1.3677
7TM6_GPJ,33,1.1425
7TM6_GPJ,34,1.1007
7TM6_GPJ,35,1.6310
7TM6_GPJ,36,1.2261
7TM6_GPJ,37,1.6059
7TM6_GPJ,38,1.1265
7TM6_GPJ,39,0.3511
7TM6_GPJ,4,0.4702
7TM6_GPJ,5,1.8191
7TM6_GPJ,6,1.4637
7TM6_GPJ,7,1.6193
7TM6_GPJ,8,1.2369
7TM6_GPJ,9,1.3532
7TOM_5AD,0,5.7970
7TOM_5AD,1,5.9247
7TOM_5AD,10,5.6005
7TOM_5AD,11,0.9041
7TOM_5AD,12,5.8994
7TOM_5AD,13,5.6808
7TOM_5AD,14,5.7527
7TOM_5AD,15,5.8362
7TOM_5AD,16,5.5813
7TOM_5AD,17,2.1785
7TOM_5AD,18,5.5981
7TOM_5AD,19,6.0088
7TOM_5AD,2,2.1742
7TOM_5AD,20,5.9374
7TOM_5AD,21,5.5663
7TOM_5AD,22,5.1827
7TOM_5AD,23,2.3497
7TOM_5AD,24,5.5287
7TOM_5AD,25,5.8472
7TOM_5AD,26,2.0391
7TOM_5AD,27,0.7296
7TOM_5AD,28,5.7262
7TOM_5AD,29,5.7843
7TOM_5AD,3,5.7137
7TOM_5AD,30,5.7729
7TOM_5AD,31,5.6869
7TOM_5AD,32,5.9533
7TOM_5AD,33,5.9395
7TOM_5AD,34,5.6477
7TOM_5AD,35,5.7844
7TOM_5AD,36,2.7026
7TOM_5AD,37,1.9287
7TOM_5AD,38,2.0171
7TOM_5AD,39,6.0405
7TOM_5AD,4,5.5698
7TOM_5AD,5,5.8843
7TOM_5AD,6,5.6517
7TOM_5AD,7,5.9133
7TOM_5AD,8,5.9155
7TOM_5AD,9,1.9875
7TS6_KMI,0,6.8854
7TS6_KMI,1,2.5108
7TS6_KMI,10,3.6464
7TS6_KMI,11,3.1581
7TS6_KMI,12,6.2690
7TS6_KMI,13,1.0895
7TS6_KMI,14,3.1731
7TS6_KMI,15,1.3160
7TS6_KMI,16,2.7919
7TS6_KMI,17,4.2987
7TS6_KMI,18,6.2998
7TS6_KMI,19,6.5083
7TS6_KMI,2,2.8494
7TS6_KMI,20,4.3936
7TS6_KMI,21,4.5640
7TS6_KMI,22,1.7256
7TS6_KMI,23,6.5690
7TS6_KMI,24,4.1908
7TS6_KMI,25,2.4670
7TS6_KMI,26,2.2940
7TS6_KMI,27,3.1749
7TS6_KMI,28,2.2781
7TS6_KMI,29,1.7661
7TS6_KMI,3,6.3338
7TS6_KMI,30,6.2230
7TS6_KMI,31,2.0624
7TS6_KMI,32,3.5778
7TS6_KMI,33,2.9449
7TS6_KMI,34,1.0134
7TS6_KMI,35,6.5989
7TS6_KMI,36,2.2501
7TS6_KMI,37,0.8807
7TS6_KMI,38,1.7972
7TS6_KMI,39,6.1075
7TS6_KMI,4,2.1884
7TS6_KMI,5,2.9765
7TS6_KMI,6,1.3925
7TS6_KMI,7,2.7841
7TS6_KMI,8,6.1855
7TS6_KMI,9,1.0714
7TSF_H4B,0,5.7576
7TSF_H4B,1,5.9701
7TSF_H4B,10,5.6726
7TSF_H4B,11,5.7700
7TSF_H4B,12,1.9561
7TSF_H4B,13,5.4472
7TSF_H4B,14,5.8825
7TSF_H4B,15,4.6946
7TSF_H4B,16,5.7330
7TSF_H4B,17,5.8810
7TSF_H4B,18,6.0405
7TSF_H4B,19,5.5404
7TSF_H4B,2,5.2659
7TSF_H4B,20,6.1051
7TSF_H4B,21,6.0132
7TSF_H4B,22,5.9688
7TSF_H4B,23,5.6976
7TSF_H4B,24,5.9177
7TSF_H4B,25,5.4829
7TSF_H4B,26,5.4932
7TSF_H4B,27,5.6230
7TSF_H4B,28,5.7980
7TSF_H4B,29,5.5747
7TSF_H4B,3,5.4335
7TSF_H4B,30,5.8294
7TSF_H4B,31,5.7437
7TSF_H4B,32,6.1696
7TSF_H4B,33,5.3817
7TSF_H4B,34,5.8185
7TSF_H4B,35,5.3816
7TSF_H4B,36,5.3717
7TSF_H4B,37,5.7063
7TSF_H4B,38,5.8362
7TSF_H4B,39,5.4236
7TSF_H4B,4,5.8405
7TSF_H4B,5,6.0189
7TSF_H4B,6,5.7486
7TSF_H4B,7,5.8972
7TSF_H4B,8,5.5548
7TSF_H4B,9,5.9091
7TUO_KL9,0,12.0829
7TUO_KL9,1,2.3149
7TUO_KL9,10,11.7461
7TUO_KL9,11,12.0395
7TUO_KL9,12,1.6188
7TUO_KL9,13,12.0410
7TUO_KL9,14,12.1643
7TUO_KL9,15,12.2247
7TUO_KL9,16,12.1615
7TUO_KL9,17,12.1307
7TUO_KL9,18,11.9486
7TUO_KL9,19,12.0541
7TUO_KL9,2,1.7029
7TUO_KL9,20,1.9262
7TUO_KL9,21,11.9906
7TUO_KL9,22,12.0227
7TUO_KL9,23,12.0321
7TUO_KL9,24,1.2848
7TUO_KL9,25,12.0946
7TUO_KL9,26,12.0375
7TUO_KL9,27,11.8587
7TUO_KL9,28,2.1443
7TUO_KL9,29,12.0864
7TUO_KL9,3,12.1677
7TUO_KL9,30,12.1790
7TUO_KL9,31,11.8412
7TUO_KL9,32,11.9779
7TUO_KL9,33,12.0652
7TUO_KL9,34,12.0551
7TUO_KL9,35,2.3192
7TUO_KL9,36,12.1052
7TUO_KL9,37,12.0189
7TUO_KL9,38,12.1005
7TUO_KL9,39,11.8872
7TUO_KL9,4,12.2056
7TUO_KL9,5,11.8878
7TUO_KL9,6,1.1888
7TUO_KL9,7,12.2219
7TUO_KL9,8,12.0051
7TUO_KL9,9,12.0815
7TXK_LW8,0,1.5539
7TXK_LW8,1,1.1910
7TXK_LW8,10,0.9031
7TXK_LW8,11,4.7515
7TXK_LW8,12,1.4118
7TXK_LW8,13,0.9502
7TXK_LW8,14,1.3874
7TXK_LW8,15,1.1919
7TXK_LW8,16,1.3191
7TXK_LW8,17,5.2369
7TXK_LW8,18,1.6755
7TXK_LW8,19,1.5601
7TXK_LW8,2,1.5989
7TXK_LW8,20,1.4792
7TXK_LW8,21,1.5377
7TXK_LW8,22,3.2691
7TXK_LW8,23,1.6933
7TXK_LW8,24,0.4852
7TXK_LW8,25,1.4713
7TXK_LW8,26,1.1326
7TXK_LW8,27,1.4081
7TXK_LW8,28,1.6618
7TXK_LW8,29,1.5593
7TXK_LW8,3,1.0055
7TXK_LW8,30,0.6024
7TXK_LW8,31,1.6334
7TXK_LW8,32,0.8443
7TXK_LW8,33,0.5713
7TXK_LW8,34,0.8432
7TXK_LW8,35,1.3134
7TXK_LW8,36,1.3255
7TXK_LW8,37,1.2463
7TXK_LW8,38,1.9090
7TXK_LW8,39,1.3190
7TXK_LW8,4,1.5054
7TXK_LW8,5,1.4668
7TXK_LW8,6,4.4043
7TXK_LW8,7,0.8405
7TXK_LW8,8,1.5386
7TXK_LW8,9,1.4951
7TYP_KUR,0,4.1685
7TYP_KUR,1,3.6027
7TYP_KUR,10,1.9887
7TYP_KUR,11,3.4614
7TYP_KUR,12,4.3426
7TYP_KUR,13,8.6815
7TYP_KUR,14,1.3941
7TYP_KUR,15,4.3225
7TYP_KUR,16,3.9358
7TYP_KUR,17,8.9037
7TYP_KUR,18,4.1405
7TYP_KUR,19,2.7590
7TYP_KUR,2,4.4893
7TYP_KUR,20,4.1283
7TYP_KUR,21,1.2669
7TYP_KUR,22,2.7003
7TYP_KUR,23,1.9176
7TYP_KUR,24,4.2096
7TYP_KUR,25,3.8822
7TYP_KUR,26,0.8204
7TYP_KUR,27,4.5845
7TYP_KUR,28,4.3904
7TYP_KUR,29,4.3720
7TYP_KUR,3,4.3831
7TYP_KUR,30,2.7207
7TYP_KUR,31,8.5510
7TYP_KUR,32,3.5214
7TYP_KUR,33,3.6806
7TYP_KUR,34,4.0673
7TYP_KUR,35,9.3891
7TYP_KUR,36,2.1357
7TYP_KUR,37,3.3202
7TYP_KUR,38,4.3569
7TYP_KUR,39,1.3722
7TYP_KUR,4,3.8035
7TYP_KUR,5,3.7982
7TYP_KUR,6,3.6827
7TYP_KUR,7,4.2540
7TYP_KUR,8,1.9769
7TYP_KUR,9,1.0119
7U0U_FK5,0,2.6083
7U0U_FK5,1,7.4768
7U0U_FK5,10,5.7829
7U0U_FK5,11,5.6206
7U0U_FK5,12,4.8818
7U0U_FK5,13,6.9961
7U0U_FK5,14,5.3902
7U0U_FK5,15,4.8545
7U0U_FK5,16,7.2695
7U0U_FK5,17,7.4555
7U0U_FK5,18,5.2993
7U0U_FK5,19,7.5211
